rt,response,x,y,subject
0.831607525,1,0.467536836,0.516444178,0
1.222906475,1,0.820271502,-0.524090816,0
0.80711693,1,-0.448178215,0.331852774,0
1.116220896,-1,0.839496149,0.628426752,0
1.005839531,1,0.900530974,-0.301585546,0
1.050606971,1,-0.929312795,0.466141702,0
0.649459665,1,-0.191309273,-0.402757806,0
0.759704177,1,-0.921554468,0.507358352,0
0.944210176,1,-0.527712165,-0.161028499,0
0.793027942,1,-0.360788366,-0.42470921,0
0.822266703,1,0.172931273,-0.900063908,0
0.678203588,1,0.541359435,0.010497019,0
0.691160684,1,-0.267218186,0.042291376,0
0.646678751,1,-0.819367895,-0.868387461,0
0.629548644,1,-0.072876074,-0.768251768,0
1.437597041,1,-0.747131586,-0.75798936,0
0.530138259,1,0.36970851,-0.328529243,0
0.765808527,1,-0.662948458,0.892581873,0
0.810912435,1,-0.974726285,-0.449347428,0
1.488761907,1,-0.176357991,0.547565082,0
0.64059252,1,0.411364699,-0.81098429,1
0.614657884,1,0.481252119,0.967328944,1
0.836926644,1,0.533606635,0.125709224,1
1.003778582,1,0.821936187,0.648294682,1
0.486877983,1,0.321569222,0.805697947,1
0.80103076,-1,-0.797099033,-0.040547837,1
0.610797499,1,0.439504951,-0.997584685,1
0.905859833,1,-0.214418367,0.416059046,1
0.709935849,1,0.014794659,-0.403305688,1
0.502962981,1,-0.118251686,-0.266173855,1
0.562188392,1,0.923790568,0.298578803,1
0.668239241,1,0.207345728,0.824859425,1
0.56224144,1,0.130252322,-0.633240051,1
0.661746149,1,-0.153251594,0.262018881,1
0.866447036,1,-0.23930973,0.130393287,1
0.474566405,1,-0.140379204,-0.012269976,1
0.556083326,1,-0.500196577,0.935512157,1
0.520954465,1,-0.567692295,0.374674104,1
0.668049579,-1,0.328530943,0.996844949,1
0.525893812,1,-0.394221768,-0.932690223,1
0.625564878,1,-0.717712961,-0.014328935,1
0.512404745,1,-0.449840988,-0.222744013,1
0.509279673,1,-0.438793136,-0.242904679,1
0.665418451,1,0.404020324,-0.796985675,1
0.785310869,1,0.815543513,0.554639597,1
0.645185297,1,-0.761360936,-0.797539125,1
0.863169496,-1,-0.878223601,-0.657952858,1
0.724703078,1,0.647212412,-0.474271702,1
0.544778173,1,0.87874246,0.644723047,1
0.840796595,1,-0.47182041,0.629072819,1
0.645477955,1,0.651657054,0.296122321,1
0.623517876,1,0.780520555,0.109986393,1
0.516602968,1,-0.640482689,0.987326441,1
0.626553183,1,-0.18259781,-0.258059103,1
0.888444905,1,-0.45415628,-0.268420783,1
0.615628366,1,-0.571471049,-0.30941498,1
0.520731961,1,0.717971916,-0.882318367,1
0.611391728,1,-0.5115503,0.952794902,1
0.561637615,1,-0.292023811,0.429155012,1
0.63881511,1,-0.921494827,-0.386213854,1
1.52849627,1,-0.093055846,-0.539847768,1
0.700973277,1,-0.070667179,-0.634084185,1
1.31819344,-1,-0.934702347,-0.934592283,1
0.852888589,-1,-0.13929091,-0.226436412,1
0.676866357,1,-0.884462562,0.90437438,1
0.72979701,1,0.713907931,0.261190322,1
0.705604022,1,0.560143842,-0.485805369,1
0.766095941,1,-0.445746074,0.769821163,1
0.50889871,1,-0.474340622,-0.162481255,1
1.172794585,1,-0.203481971,0.231935933,1
0.59213761,1,-0.016590278,-0.867499314,1
1.145605211,1,-0.637061243,-0.317104888,1
0.602352475,1,0.515449611,0.850438334,1
0.72056443,1,-0.27579125,-0.436408959,1
0.550176089,1,-0.165853804,-0.138354492,1
0.70081145,1,-0.005525684,-0.118040434,1
0.713896756,1,-0.779645149,-0.661072843,1
0.558494573,1,0.442710537,-0.503029931,1
0.528661464,1,0.586523846,-0.23739293,1
0.54882202,1,0.179821752,0.3926306,1
0.529439782,1,0.76359536,0.859465881,1
0.810285156,1,0.482645153,0.973407495,1
0.504486804,1,0.52410084,-0.720519253,1
0.733189826,1,-0.990504299,0.586756822,1
0.493986462,1,0.652287519,-0.165298954,1
0.685081427,1,-0.609070535,-0.260132486,1
0.997961824,1,0.103367466,-0.275578868,1
0.82586432,1,0.328470008,-0.225672539,1
0.544619833,1,0.045152401,-0.468191792,1
1.996766453,1,-0.934968614,0.665316502,1
0.64382792,1,0.184071861,0.739707283,1
0.676269,1,0.847905815,-0.035381796,1
1.16986454,1,-0.24255187,-0.942026208,1
0.544175928,1,-0.945180067,0.188019505,1
0.485413347,1,0.76058976,-0.689425184,1
0.499402379,1,0.717326844,0.429836185,1
0.522977744,1,-0.387685715,0.264479888,1
1.052801673,1,0.55433991,-0.740564551,1
0.653159742,1,-0.030480319,-0.178421652,1
0.678593819,-1,-0.629663785,0.578812432,1
0.640218203,1,0.331346696,-0.527625279,1
0.97858489,1,0.293301615,0.621672719,1
1.199197059,1,0.560567843,-0.653071873,1
0.977767353,1,0.456779599,-0.880117835,1
0.688860242,1,0.598042778,0.676490665,1
0.588122849,1,-0.497236446,0.601374077,1
0.535301392,1,0.405620836,0.986935642,1
0.512396936,1,-0.21833854,-0.47728661,1
0.518278127,1,0.352885698,0.132952793,1
0.587751632,1,-0.195926072,0.608294796,1
0.519463007,1,0.699793461,0.484506156,1
0.618510549,1,-0.297449854,-0.537947637,1
0.948282247,1,-0.148347855,0.00049013,1
0.541280185,1,0.283912899,0.718006815,1
0.58347017,1,-0.810412818,-0.965742403,1
0.669784372,1,-0.717204885,-0.346614679,1
0.670961742,1,-0.789475279,-0.728934745,1
0.580187355,1,-0.91284515,0.373967051,1
1.010550981,1,0.158601466,0.915959639,1
0.555242096,1,0.976146603,0.541596241,1
0.683447068,1,-0.372936153,0.340267612,2
1.651519899,-1,0.732682852,-0.356399234,2
1.397778397,1,-0.224201363,-0.861912303,2
0.657637303,1,-0.894565861,0.826233689,2
0.612733637,1,0.974386617,0.131667812,2
0.419887756,-1,0.023804717,-0.103416934,2
0.543653493,1,0.382422127,0.41881945,2
0.385718023,1,-0.123696933,0.302102492,2
0.477791731,1,-0.536477486,0.511408489,2
0.499819105,-1,-0.782286276,0.265666261,2
0.365044181,-1,0.620170129,0.054564642,2
0.500095044,1,0.393268837,0.743001003,2
0.451097344,1,0.255960815,0.171698068,2
0.553602015,1,0.457860861,-0.554703405,2
0.52430505,-1,0.686405451,-0.559569305,2
0.707420831,1,-0.784576608,-0.475434429,2
0.529939418,-1,0.390187627,0.134032928,2
0.524810617,-1,-0.571022666,-0.783764933,2
0.433905278,-1,-0.173614391,0.180721815,2
0.485749846,1,-0.896253469,0.588007759,2
0.795418029,1,0.030053514,0.671796258,2
0.695259397,1,-0.237565018,0.454262865,2
0.523135846,1,-0.520392833,0.717999012,2
0.83027107,1,-0.197247421,0.074857813,2
0.520167803,1,0.347972065,0.649680693,2
0.533041184,1,0.379724368,-0.074602328,2
0.592027222,1,0.418457363,0.685481715,2
0.882555311,-1,0.98758008,-0.467655431,2
0.67163307,1,0.715798918,0.921407775,2
0.709652548,1,0.253810259,0.752850353,2
0.803330903,-1,0.027882405,0.718314806,2
0.794371014,-1,0.247221272,-0.37468008,2
0.445458983,-1,-0.604238975,0.717501199,2
0.458408957,-1,0.936899792,-0.980831056,2
0.456303065,-1,-0.554861081,0.32532779,2
0.518484299,1,-0.799175199,-0.437625251,2
0.371587833,-1,0.585800539,-0.651708444,2
0.523247694,1,-0.815974826,0.89105683,2
0.528493707,-1,-0.248774747,-0.74260067,2
0.39467073,1,-0.179772888,0.530098681,2
0.691356366,1,-0.138287119,0.207570116,2
0.712827389,-1,-0.270053897,-0.203842733,2
0.681055789,1,0.657863727,-0.820583279,2
0.558746492,1,0.072959997,0.732068821,2
0.365721931,-1,-0.813301717,-0.90562111,2
0.449653064,-1,0.210332337,0.101783982,2
0.732457941,1,-0.959387042,-0.274856143,2
0.654951637,1,-0.419625363,0.505022776,2
0.687753444,1,-0.26855249,0.708392591,2
0.782653813,1,-0.312243782,-0.693945683,2
0.502993588,1,-0.503919152,-0.227495591,2
0.824463551,1,0.123981832,-0.76268112,2
0.649207478,1,0.200805352,-0.510272609,2
1.488418941,1,-0.719046076,0.609304334,2
1.031026309,-1,-0.109396952,-0.88751189,2
1.002661829,1,-0.065156993,0.827216695,2
0.752750521,1,0.615846813,0.212006879,2
0.582350557,1,0.670016803,-0.124991931,2
0.669516389,-1,0.314812102,-0.213441431,2
0.715676312,1,0.218704295,0.519102222,2
0.421295707,1,-0.628196603,-0.134738999,2
0.985266988,1,-0.076808813,0.889095829,2
0.556700056,1,-0.207257288,-0.634167972,2
0.371840944,1,0.134891234,0.125438494,2
0.473120188,-1,-0.504018137,0.802168155,2
0.388053869,-1,0.029772565,0.28756656,2
0.900149827,-1,-0.930082638,-0.643512719,2
0.463168417,1,0.216431477,0.084935814,2
0.562968885,-1,0.062397639,0.945003619,2
0.839012985,1,0.49710673,0.408379582,2
0.437341546,-1,0.071887642,-0.859549008,2
0.701834922,1,0.95582931,0.70254044,2
1.118178372,1,0.32029024,-0.36152312,2
0.450255369,1,-0.266044292,0.115281192,2
0.470069324,-1,0.05133639,-0.967750538,2
0.40608937,-1,-0.718661681,-0.692491034,2
0.508519773,1,-0.857541337,0.942469014,2
0.395219897,-1,-0.30487464,0.824249372,2
0.876997178,1,0.167680675,0.147636353,2
0.559053992,1,0.40520368,-0.551277174,2
0.442819272,1,0.291740664,0.334883478,2
0.484456604,-1,-0.012002205,-0.95866999,2
0.599013095,1,0.355416911,-0.674940986,2
0.48331732,1,-0.956919886,-0.272390966,2
0.506522452,1,0.636575272,0.722322111,2
0.689628963,1,0.29174948,0.00036339,2
0.413247411,1,0.6632785,0.414822588,2
1.1520083,-1,0.327025624,-0.586745343,2
0.414864455,-1,-0.157713866,0.878529797,2
0.904104893,1,-0.438851154,-0.148948646,2
0.610617046,-1,0.196193981,-0.131206932,2
0.514433329,-1,0.110514085,0.240282452,2
0.655671422,1,0.9483726,0.864676741,2
0.546608542,-1,0.004231408,0.040928948,2
0.504565601,-1,-0.19417113,0.488792188,2
0.933079188,1,-0.319734371,0.242746345,2
0.423953508,-1,-0.493486618,0.379626807,2
0.573010718,1,0.471071118,0.342093917,2
0.531543409,1,0.436815521,-0.556555574,2
0.543213581,-1,0.456831159,-0.219617643,2
0.864562337,1,0.62388327,0.81500122,3
1.295622234,1,0.298272283,-0.157315544,3
1.961910968,1,-0.560743855,0.693139988,3
0.697753434,1,0.525263115,-0.396191465,3
1.022845988,1,-0.589189022,0.270523039,3
0.958000605,1,0.310779261,0.438806618,3
0.655768459,1,-0.381853976,0.613251253,3
1.093829339,1,0.198102563,0.568286701,3
0.707906966,1,0.007863029,-0.170951374,3
1.183928971,1,-0.190512245,-0.495466579,3
1.731160407,1,-0.373424901,0.571197048,3
0.882208769,1,-0.061916584,-0.624090031,3
1.183207278,1,-0.726961089,-0.816496158,3
0.770717089,1,-0.400303326,-0.586676005,3
0.772420113,1,0.915702096,-0.12763422,3
1.996550803,1,-0.981074498,-0.634201042,3
2.379085665,1,0.921357705,-0.472655905,3
0.850924675,1,0.949067882,0.015884764,3
0.82901979,1,0.212177861,0.641409817,3
1.328857784,1,0.5789769,-0.679280595,3
1.213530188,1,0.424557616,0.070918899,3
0.716376071,1,0.221758367,0.969487191,3
0.863249784,1,0.375572578,0.733905219,3
0.868388181,1,0.770490397,0.903035941,3
0.819282298,1,0.476910577,-0.436511015,3
0.715156322,1,0.686730845,0.218213152,3
0.952140217,1,-0.53136603,0.025330939,3
0.813673799,1,0.801721866,-0.844885732,3
0.78974915,1,0.899034642,-0.525509583,3
1.396761303,1,0.313274127,0.580697386,3
0.690448945,1,0.46974098,0.272898672,3
2.028503661,1,-0.527068257,-0.013275007,3
0.732574289,1,0.082551402,-0.079200339,3
1.450515513,1,0.486017991,0.26632781,3
0.640418177,1,0.725861841,0.73342083,3
1.089988952,1,0.860371688,0.73130169,3
0.860736732,1,-0.996671423,-0.554882419,3
2.247081881,1,-0.411113054,0.141110854,3
1.806732659,1,-0.829073443,-0.826963191,3
0.680088227,1,0.158667935,-0.638584495,3
1.718975072,1,-0.655410861,0.945422582,3
0.777735417,1,-0.23819212,0.152411484,3
0.933356111,1,0.602556931,0.312454522,3
0.68842334,1,-0.034453416,0.688541466,3
0.888278131,1,0.281243235,-0.20831116,3
0.747783666,1,-0.961778083,0.222909901,3
3.294302349,-1,-0.988943623,-0.971652495,3
0.85888875,1,-0.388548884,-0.499344798,3
1.167436008,1,0.070609654,-0.286542294,3
1.238748317,1,0.365114313,0.567842118,3
2.231341248,1,-0.688524197,-0.216164332,3
0.842057412,1,-0.134330578,-0.147052037,3
0.830684786,-1,-0.589824683,-0.279430523,3
1.821430926,1,0.443183962,-0.330591774,3
0.733392839,1,0.613157531,0.215282028,3
0.740387444,1,0.352993767,-0.400250137,3
0.938812916,1,0.387390026,-0.718653124,3
1.066952472,1,-0.423767596,0.245461849,3
0.731235509,1,0.889331205,-0.857751345,3
0.787168984,1,-0.32625125,-0.453174646,3
0.720269148,1,-0.951484933,-0.646215247,3
1.085279589,1,-0.385012732,0.570540912,3
0.873082583,1,-0.845376186,0.190102988,3
0.909129684,1,-0.850945708,0.417414416,3
1.168451791,1,0.679220241,0.374128099,3
1.02594841,1,0.758701694,0.12405144,3
1.333893542,1,0.742662577,-0.551346018,3
1.937117462,1,-0.111916933,-0.893743306,3
1.180262213,1,-0.359810081,0.942582721,3
0.775663083,1,-0.165623617,0.392665285,3
1.142668967,1,0.070836433,-0.868102607,3
0.892536228,1,0.379089457,-0.312897529,3
0.769396787,1,-0.30410291,-0.280842083,3
1.957908278,1,-0.331338371,-0.256266155,3
1.074756985,1,0.760954145,0.819321944,3
1.476819043,1,0.970887889,-0.070395509,3
1.144588356,1,-0.514493305,-0.459289949,3
1.68831778,1,-0.2997393,-0.953447845,3
0.7831564,1,-0.075644304,0.461087031,3
1.103248065,1,-0.43139662,-0.626832284,3
0.759391968,1,0.511836925,-0.142497244,3
1.465830569,1,0.07020208,0.913396232,3
0.79057235,1,0.939435239,0.48878091,3
0.781843071,1,0.057312233,-0.645221867,3
2.039751177,1,-0.78841948,-0.619808299,3
1.961043601,1,0.564232918,0.004880328,3
1.691213374,1,-0.180085761,-0.214648801,3
1.000301664,1,-0.476815313,0.145936839,3
0.755856817,1,0.85563692,-0.05993591,3
0.867442493,1,0.952613343,0.107639133,3
2.177109365,1,0.386403214,-0.803645302,3
1.275594835,1,0.056395385,0.144496062,3
1.61293972,-1,0.034861761,-0.519676819,3
0.804149394,1,0.721814695,0.742035261,3
0.628849005,1,0.635713479,0.633658417,3
1.142151957,1,0.187670663,0.7767107,3
0.651816909,1,0.473809275,0.118491434,3
1.684196954,1,-0.059232534,0.616916237,3
1.105085258,1,0.021338329,-0.590324704,3
1.334180479,1,-0.673700166,-0.207141124,3
0.595486974,1,-0.897872771,0.816346161,4
0.497552161,1,0.584099964,-0.027501867,4
0.647822385,1,0.866055459,0.582895078,4
1.0416714,1,-0.498504895,0.268147127,4
0.574772601,1,0.958735812,-0.257931643,4
0.478926246,-1,-0.687508361,0.71152936,4
1.037686532,1,-0.844350182,-0.679094113,4
0.61375687,1,0.861112734,-0.185114067,4
0.426830028,1,0.061047036,-0.212632894,4
0.550857579,1,-0.682905448,0.122054435,4
0.517082815,1,0.44717697,0.621016809,4
0.481133376,1,0.620063357,-0.922071028,4
0.563135957,1,0.333770359,0.681372208,4
0.77063853,1,0.73412569,0.006249648,4
0.409343247,1,-0.869545702,-0.454946462,4
0.395460759,1,0.699373382,0.999685559,4
0.462977682,1,-0.294222589,0.144509235,4
0.451848869,1,-0.255588456,-0.762130102,4
0.512943839,-1,-0.786200857,-0.518788423,4
0.657787924,1,-0.163436336,-0.070406506,4
0.433459018,1,0.260694518,0.834472567,4
0.417299126,1,0.064207126,0.015690882,4
0.593174373,1,0.632022789,-0.175698327,4
0.711311643,1,-0.726512853,0.587005978,4
0.558206235,1,0.305508566,-0.700084615,4
0.793077414,-1,0.7956772,-0.658946332,4
0.575065916,1,0.830003916,0.093011416,4
0.453597521,1,0.190435631,0.861241458,4
0.817670231,1,-0.978538083,0.010274309,4
0.589692776,1,-0.700323983,-0.032783306,4
0.521372174,1,0.885071489,-0.558324574,4
0.542412226,1,0.295473794,-0.697049393,4
0.476497446,1,-0.058952678,-0.183917784,4
0.751445894,1,-0.22886368,0.376531425,4
0.536341612,1,-0.407005365,-0.637599339,4
0.448522573,1,0.189753763,-0.312307342,4
0.517626499,1,0.354586799,-0.749915634,4
0.473285978,1,0.542831653,0.611341021,4
0.544532125,1,0.567758276,-0.531200388,4
0.745707874,1,0.656941662,0.516770653,4
0.605396425,-1,-0.424638644,0.411177851,4
0.475867485,1,0.187739628,0.927168935,4
0.532095556,1,0.523241782,-0.721067384,4
0.632784729,1,0.044618524,0.073630672,4
0.558760648,1,-0.030386924,-0.798750959,4
1.372682695,-1,0.135362189,0.837333443,4
0.643498127,-1,0.449185817,0.577918748,4
0.486990963,1,0.451766269,0.071460199,4
0.429793065,1,0.076053014,0.086638699,4
0.624694889,1,0.841437253,-0.531548572,4
0.452031885,1,-0.003530944,0.219250764,4
0.642504935,1,0.598085219,-0.36109777,4
0.655246441,1,-0.649191951,0.011595872,4
0.412458752,1,0.842955864,0.869197051,4
0.755068903,-1,0.508804706,-0.971893364,4
0.477705573,1,0.966794438,0.388258462,4
0.527791177,1,0.611091322,0.36163417,4
0.499388968,1,0.247004363,0.677135309,4
0.486555909,1,-0.631711746,0.347628702,4
0.429716324,-1,0.398293383,0.085109812,4
0.764332538,1,0.442754395,0.571975618,4
0.459180717,1,-0.478825993,0.86536831,4
0.400381212,1,-0.615070433,-0.326190629,4
0.527084504,1,0.161509132,-0.432989431,4
0.633880918,1,0.356075538,-0.167019072,4
0.456975465,1,-0.508016766,-0.130952763,4
0.585859959,1,0.454829679,0.578324323,4
0.495760118,1,0.96435613,0.223480098,4
0.611514513,1,0.152839451,-0.483001222,4
0.425644403,1,-0.000210192,-0.119299177,4
0.446722035,1,0.750212001,0.49158522,4
0.499163185,1,-0.60943397,0.402473815,4
0.572764908,1,0.452976868,0.349939167,4
0.576070552,1,-0.594561388,0.038717962,4
0.633200591,1,-0.373998017,-0.714207329,4
0.430777882,1,-0.852736344,0.293436422,4
0.522014682,1,0.299038014,0.839337402,4
0.981947129,1,-0.499151019,-0.779851451,4
0.71902061,1,0.986121402,0.078483668,4
0.43706045,1,0.875520194,-0.75934488,4
1.968918209,1,-0.727084648,-0.818042218,4
0.549306487,1,-0.120650315,0.824458937,4
0.39181829,1,-0.711763713,0.365488191,4
0.762396996,1,0.488600082,-0.163270806,4
0.916014318,1,0.049240779,0.216906161,4
0.456141506,1,-0.319251783,0.944382978,4
0.414357369,1,-0.266828606,0.983374589,4
0.464404767,1,0.116201552,0.210680518,4
0.402179425,1,-0.417805851,-0.140231884,4
1.147168045,1,-0.797036909,0.859908418,4
0.567364668,-1,-0.648983379,0.489381852,4
1.152671938,1,-0.748899278,-0.724617393,4
0.572856073,-1,-0.200958636,-0.860365592,4
0.435081606,1,-0.221154716,-0.194179542,4
0.820446675,1,0.460686531,-0.401511608,4
0.885133212,1,-0.039710965,0.432635825,4
0.614311074,1,0.432236139,-0.688433054,4
0.505595331,1,-0.292643831,0.311498585,4
0.483101403,1,-0.554433728,0.444498854,4
0.423059886,1,-0.741200831,0.360053855,4
0.854900723,1,-0.149036777,-0.30640818,5
1.457958345,1,0.824944868,0.456953427,5
1.808243279,1,-0.051429538,-0.251538179,5
0.730092053,1,-0.259709786,-0.977365146,5
0.916185622,1,-0.395648522,0.088521695,5
0.949338918,1,-0.352253232,0.806411147,5
0.618106936,1,0.446667787,0.807226146,5
1.140166883,1,-0.995766536,-0.05376692,5
1.082241182,1,-0.082903908,-0.413603855,5
1.194267039,-1,-0.522375854,0.604517981,5
0.677498047,1,0.466574003,-0.288167851,5
1.001545494,1,-0.571047921,0.237783319,5
0.856549745,1,0.019035785,0.061353177,5
0.777055268,1,-0.664462479,-0.234500134,5
1.054754739,1,0.021294356,0.778074574,5
0.610875969,1,-0.71274387,-0.844693111,5
0.729393129,1,0.463617499,0.781967604,5
1.848271494,1,0.221259721,-0.28581785,5
1.60535491,-1,-0.440004516,-0.116575535,5
0.846202319,-1,-0.5380288,0.100949124,5
0.949871843,1,0.741869669,-0.653065548,5
0.844713335,1,-0.948663652,0.885933198,5
0.824588542,1,0.373991202,-0.377253602,5
1.421719317,1,0.137588182,-0.589408077,5
1.134616499,1,0.983936873,0.851278506,5
0.978491848,1,-0.030909245,0.034319648,5
0.872479503,1,-0.609291144,-0.602121745,5
0.782012408,1,-0.40433379,-0.227805963,5
0.667087858,1,0.865440506,0.215808752,5
0.780107443,1,0.044528291,-0.008292784,5
0.983784382,1,-0.895831396,-0.809721667,5
0.7088275,1,0.076592014,0.871899102,5
1.540905719,1,-0.812328437,-0.275585933,5
1.859870439,1,0.729969799,-0.777676118,5
0.942754333,1,-0.887030677,-0.651396676,5
1.561931734,1,-0.370437083,-0.56469202,5
0.59121636,1,0.251488549,0.376821677,5
0.599758004,1,-0.690598277,0.494950041,5
1.503954058,-1,-0.811677374,0.278693205,5
1.251080875,1,0.528038677,-0.165330125,5
1.648553138,-1,-0.819194052,-0.823954359,5
0.598919396,1,-0.485627656,-0.53763317,5
0.879776602,1,-0.059610715,-0.150656235,5
0.646574562,1,0.824989306,0.168782796,5
0.646591191,1,-0.676262685,0.00772306,5
0.620772188,1,0.743587046,-0.072004884,5
1.1857096,1,0.351050093,-0.284041192,5
0.689434414,1,0.280344857,-0.927379808,5
0.940079634,1,-0.714253494,-0.927622111,5
0.679693346,1,0.857302174,0.790389032,5
1.187693958,1,-0.013321181,-0.481535942,5
0.900316005,1,0.262951619,-0.913550642,5
0.664612656,1,0.243074841,-0.212785215,5
1.273221855,-1,-0.982843807,-0.320192397,5
1.304387693,1,0.709893449,0.218734629,5
0.727696245,-1,-0.631684561,-0.572734168,5
0.76697952,-1,0.956142116,-0.770948728,5
0.695122247,1,0.122861184,-0.668618664,5
1.959674006,1,0.923802615,0.778198413,5
2.513879185,1,-0.456970547,0.695805164,5
0.986876731,1,-0.528370328,0.896246111,5
1.024929588,-1,-0.55022419,0.468758538,5
1.28143621,1,0.177391362,0.063444751,5
1.483382349,1,-0.919984743,-0.323020084,5
0.790308301,1,0.460288334,-0.390902806,5
0.613127356,1,0.906354915,0.352058174,5
0.751911705,1,0.966883112,0.131590537,5
0.995359604,1,0.249796974,0.615585818,5
0.823722129,1,-0.32942751,-0.069151503,5
1.998726492,1,-0.604269319,0.628104781,5
0.687287514,1,-0.353907209,0.765102829,5
1.213109736,-1,-0.544323425,-0.329683335,5
0.887467389,1,0.441605105,-0.336503678,5
1.749967937,-1,0.370335043,0.965293945,5
0.584691768,1,0.632861237,-0.362124001,5
0.85637403,-1,0.152452924,0.108258184,5
1.659664397,1,0.472461609,-0.653478234,5
0.656699245,1,-0.834872978,-0.240325326,5
1.157515054,1,-0.267371917,0.811399586,5
0.979197268,1,0.357285588,0.12557509,5
0.601269488,1,0.623907461,0.801573164,5
1.738220339,1,0.2009884,0.066515566,5
1.035553997,1,-0.145073562,0.252769175,5
0.576888149,1,-0.127217343,0.635356153,5
0.956444089,-1,-0.730677268,-0.304088362,5
1.057771926,1,0.217765638,0.456323178,5
1.089848881,1,0.19363491,0.578327491,5
1.593700175,1,0.393207105,-0.155376674,5
0.999489968,1,-0.040427866,0.389188647,5
1.252955084,1,0.519355967,-0.90418612,5
0.588055288,1,0.656697538,-0.104553864,5
1.309111004,-1,0.1638609,-0.279617248,5
0.63689584,1,0.903024383,0.928185044,5
0.591250454,1,0.132719266,0.309986642,5
0.890429323,1,-0.919989269,-0.79081643,5
1.697023039,1,0.208861485,-0.886108848,5
2.002445583,-1,0.924109324,0.677701078,5
0.59860984,1,0.484636743,-0.472282502,5
0.746773248,1,-0.135861173,-0.469591871,5
1.594510322,1,0.711191835,-0.747757126,5
0.807888811,1,-0.772149947,0.363383935,6
1.197949295,1,-0.404470765,0.678680959,6
0.717225795,1,0.374320249,0.097846197,6
0.859078054,-1,-0.588833468,-0.262211062,6
0.785174792,1,-0.214608043,0.541240296,6
